"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0017001","antibiotic catabolic process",10,0,0.08,2346,"1.00000","1.00000","1.00000","",""
"GO:0017004","cytochrome complex assembly",25,0,0.2,2347,"1.00000","1.00000","1.00000","",""
"GO:0017015","regulation of transforming growth factor...",11,0,0.09,2348,"1.00000","1.00000","1.00000","",""
"GO:0017038","protein import",115,0,0.93,2349,"1.00000","1.00000","1.00000","",""
"GO:0017062","respiratory chain complex III assembly",5,0,0.04,2350,"1.00000","1.00000","1.00000","",""
"GO:0017085","response to insecticide",24,0,0.19,2351,"1.00000","1.00000","1.00000","",""
"GO:0017145","stem cell division",155,0,1.25,2352,"1.00000","1.00000","1.00000","",""
"GO:0017148","negative regulation of translation",66,0,0.53,2353,"1.00000","1.00000","1.00000","",""
"GO:0017156","calcium-ion regulated exocytosis",91,0,0.74,2354,"1.00000","1.00000","1.00000","",""
"GO:0017157","regulation of exocytosis",45,0,0.36,2355,"1.00000","1.00000","1.00000","",""
"GO:0017158","regulation of calcium ion-dependent exoc...",25,0,0.2,2356,"1.00000","1.00000","1.00000","",""
"GO:0017182","peptidyl-diphthamide metabolic process",8,0,0.06,2357,"1.00000","1.00000","1.00000","",""
"GO:0017183","peptidyl-diphthamide biosynthetic proces...",8,0,0.06,2358,"1.00000","1.00000","1.00000","",""
"GO:0017196","N-terminal peptidyl-methionine acetylati...",8,0,0.06,2359,"1.00000","1.00000","1.00000","",""
"GO:0018022","peptidyl-lysine methylation",61,0,0.49,2360,"1.00000","1.00000","1.00000","",""
"GO:0018023","peptidyl-lysine trimethylation",9,0,0.07,2361,"1.00000","1.00000","1.00000","",""
"GO:0018026","peptidyl-lysine monomethylation",3,0,0.02,2362,"1.00000","1.00000","1.00000","",""
"GO:0018027","peptidyl-lysine dimethylation",7,0,0.06,2363,"1.00000","1.00000","1.00000","",""
"GO:0018054","peptidyl-lysine biotinylation",3,0,0.02,2364,"1.00000","1.00000","1.00000","",""
"GO:0018094","protein polyglycylation",16,0,0.13,2365,"1.00000","1.00000","1.00000","",""
"GO:0018095","protein polyglutamylation",3,0,0.02,2366,"1.00000","1.00000","1.00000","",""
"GO:0018105","peptidyl-serine phosphorylation",74,0,0.6,2367,"1.00000","1.00000","1.00000","",""
"GO:0018107","peptidyl-threonine phosphorylation",26,0,0.21,2368,"1.00000","1.00000","1.00000","",""
"GO:0018108","peptidyl-tyrosine phosphorylation",80,0,0.65,2369,"1.00000","1.00000","1.00000","",""
"GO:0018126","protein hydroxylation",3,0,0.02,2370,"1.00000","1.00000","1.00000","",""
"GO:0018149","peptide cross-linking",9,0,0.07,2371,"1.00000","1.00000","1.00000","",""
"GO:0018195","peptidyl-arginine modification",12,0,0.1,2372,"1.00000","1.00000","1.00000","",""
"GO:0018196","peptidyl-asparagine modification",11,0,0.09,2373,"1.00000","1.00000","1.00000","",""
"GO:0018198","peptidyl-cysteine modification",4,0,0.03,2374,"1.00000","1.00000","1.00000","",""
"GO:0018200","peptidyl-glutamic acid modification",21,0,0.17,2375,"1.00000","1.00000","1.00000","",""
"GO:0018202","peptidyl-histidine modification",8,0,0.06,2376,"1.00000","1.00000","1.00000","",""
"GO:0018205","peptidyl-lysine modification",187,0,1.51,2377,"1.00000","1.00000","1.00000","",""
"GO:0018206","peptidyl-methionine modification",9,0,0.07,2378,"1.00000","1.00000","1.00000","",""
"GO:0018209","peptidyl-serine modification",75,0,0.61,2379,"1.00000","1.00000","1.00000","",""
"GO:0018210","peptidyl-threonine modification",27,0,0.22,2380,"1.00000","1.00000","1.00000","",""
"GO:0018212","peptidyl-tyrosine modification",81,0,0.65,2381,"1.00000","1.00000","1.00000","",""
"GO:0018216","peptidyl-arginine methylation",10,0,0.08,2382,"1.00000","1.00000","1.00000","",""
"GO:0018279","protein N-linked glycosylation via aspar...",11,0,0.09,2383,"1.00000","1.00000","1.00000","",""
"GO:0018342","protein prenylation",10,0,0.08,2384,"1.00000","1.00000","1.00000","",""
"GO:0018343","protein farnesylation",3,0,0.02,2385,"1.00000","1.00000","1.00000","",""
"GO:0018344","protein geranylgeranylation",8,0,0.06,2386,"1.00000","1.00000","1.00000","",""
"GO:0018345","protein palmitoylation",22,0,0.18,2387,"1.00000","1.00000","1.00000","",""
"GO:0018393","internal peptidyl-lysine acetylation",114,0,0.92,2388,"1.00000","1.00000","1.00000","",""
"GO:0018394","peptidyl-lysine acetylation",114,0,0.92,2389,"1.00000","1.00000","1.00000","",""
"GO:0018410","C-terminal protein amino acid modificati...",11,0,0.09,2390,"1.00000","1.00000","1.00000","",""
"GO:0018904","ether metabolic process",4,0,0.03,2391,"1.00000","1.00000","1.00000","",""
"GO:0018991","oviposition",19,0,0.15,2392,"1.00000","1.00000","1.00000","",""
"GO:0018992","germ-line sex determination",9,0,0.07,2393,"1.00000","1.00000","1.00000","",""
"GO:0018993","somatic sex determination",22,0,0.18,2394,"1.00000","1.00000","1.00000","",""
"GO:0019058","viral life cycle",11,0,0.09,2395,"1.00000","1.00000","1.00000","",""
"GO:0019079","viral genome replication",5,0,0.04,2396,"1.00000","1.00000","1.00000","",""
"GO:0019094","pole plasm mRNA localization",83,0,0.67,2397,"1.00000","1.00000","1.00000","",""
"GO:0019099","female germ-line sex determination",7,0,0.06,2398,"1.00000","1.00000","1.00000","",""
"GO:0019101","female somatic sex determination",7,0,0.06,2399,"1.00000","1.00000","1.00000","",""
"GO:0019102","male somatic sex determination",5,0,0.04,2400,"1.00000","1.00000","1.00000","",""
"GO:0019184","nonribosomal peptide biosynthetic proces...",6,0,0.05,2401,"1.00000","1.00000","1.00000","",""
"GO:0019216","regulation of lipid metabolic process",51,0,0.41,2402,"1.00000","1.00000","1.00000","",""
"GO:0019217","regulation of fatty acid metabolic proce...",6,0,0.05,2403,"1.00000","1.00000","1.00000","",""
"GO:0019218","regulation of steroid metabolic process",10,0,0.08,2404,"1.00000","1.00000","1.00000","",""
"GO:0019221","cytokine-mediated signaling pathway",17,0,0.14,2405,"1.00000","1.00000","1.00000","",""
"GO:0019226","transmission of nerve impulse",22,0,0.18,2406,"1.00000","1.00000","1.00000","",""
"GO:0019228","neuronal action potential",13,0,0.11,2407,"1.00000","1.00000","1.00000","",""
"GO:0019230","proprioception",7,0,0.06,2408,"1.00000","1.00000","1.00000","",""
"GO:0019233","sensory perception of pain",58,0,0.47,2409,"1.00000","1.00000","1.00000","",""
"GO:0019236","response to pheromone",5,0,0.04,2410,"1.00000","1.00000","1.00000","",""
"GO:0019287","isopentenyl diphosphate biosynthetic pro...",4,0,0.03,2411,"1.00000","1.00000","1.00000","",""
"GO:0019319","hexose biosynthetic process",10,0,0.08,2412,"1.00000","1.00000","1.00000","",""
"GO:0019321","pentose metabolic process",7,0,0.06,2413,"1.00000","1.00000","1.00000","",""
"GO:0019336","phenol-containing compound catabolic pro...",9,0,0.07,2414,"1.00000","1.00000","1.00000","",""
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",21,0,0.17,2415,"1.00000","1.00000","1.00000","",""
"GO:0019362","pyridine nucleotide metabolic process",45,0,0.36,2416,"1.00000","1.00000","1.00000","",""
"GO:0019363","pyridine nucleotide biosynthetic process",21,0,0.17,2417,"1.00000","1.00000","1.00000","",""
"GO:0019367","fatty acid elongation, saturated fatty a...",7,0,0.06,2418,"1.00000","1.00000","1.00000","",""
"GO:0019368","fatty acid elongation, unsaturated fatty...",7,0,0.06,2419,"1.00000","1.00000","1.00000","",""
"GO:0019395","fatty acid oxidation",35,0,0.28,2420,"1.00000","1.00000","1.00000","",""
"GO:0019400","alditol metabolic process",6,0,0.05,2421,"1.00000","1.00000","1.00000","",""
"GO:0019432","triglyceride biosynthetic process",23,0,0.19,2422,"1.00000","1.00000","1.00000","",""
"GO:0019433","triglyceride catabolic process",13,0,0.11,2423,"1.00000","1.00000","1.00000","",""
"GO:0019441","tryptophan catabolic process to kynureni...",3,0,0.02,2424,"1.00000","1.00000","1.00000","",""
"GO:0019509","L-methionine salvage from methylthioaden...",4,0,0.03,2425,"1.00000","1.00000","1.00000","",""
"GO:0019532","oxalate transport",12,0,0.1,2426,"1.00000","1.00000","1.00000","",""
"GO:0019551","glutamate catabolic process to 2-oxoglut...",12,0,0.1,2427,"1.00000","1.00000","1.00000","",""
"GO:0019614","catechol-containing compound catabolic p...",9,0,0.07,2428,"1.00000","1.00000","1.00000","",""
"GO:0019627","urea metabolic process",3,0,0.02,2429,"1.00000","1.00000","1.00000","",""
"GO:0019637","organophosphate metabolic process",464,0,3.75,2430,"1.00000","1.00000","1.00000","",""
"GO:0019646","aerobic electron transport chain",18,0,0.15,2431,"1.00000","1.00000","1.00000","",""
"GO:0019674","NAD metabolic process",23,0,0.19,2432,"1.00000","1.00000","1.00000","",""
"GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",5,0,0.04,2433,"1.00000","1.00000","1.00000","",""
"GO:0019692","deoxyribose phosphate metabolic process",13,0,0.11,2434,"1.00000","1.00000","1.00000","",""
"GO:0019693","ribose phosphate metabolic process",252,0,2.04,2435,"1.00000","1.00000","1.00000","",""
"GO:0019695","choline metabolic process",3,0,0.02,2436,"1.00000","1.00000","1.00000","",""
"GO:0019720","Mo-molybdopterin cofactor metabolic proc...",5,0,0.04,2437,"1.00000","1.00000","1.00000","",""
"GO:0019722","calcium-mediated signaling",44,0,0.36,2438,"1.00000","1.00000","1.00000","",""
"GO:0019731","antibacterial humoral response",27,0,0.22,2439,"1.00000","1.00000","1.00000","",""
"GO:0019748","secondary metabolic process",107,0,0.86,2440,"1.00000","1.00000","1.00000","",""
"GO:0019749","cytoskeleton-dependent cytoplasmic trans...",5,0,0.04,2441,"1.00000","1.00000","1.00000","",""
"GO:0019751","polyol metabolic process",25,0,0.2,2442,"1.00000","1.00000","1.00000","",""
"GO:0019827","stem cell population maintenance",150,0,1.21,2443,"1.00000","1.00000","1.00000","",""
"GO:0019856","pyrimidine nucleobase biosynthetic proce...",13,0,0.11,2444,"1.00000","1.00000","1.00000","",""
"GO:0019889","pteridine metabolic process",8,0,0.06,2445,"1.00000","1.00000","1.00000","",""
"GO:0019896","axonal transport of mitochondrion",14,0,0.11,2446,"1.00000","1.00000","1.00000","",""
"GO:0019915","lipid storage",67,0,0.54,2447,"1.00000","1.00000","1.00000","",""
"GO:0019918","peptidyl-arginine methylation, to symmet...",4,0,0.03,2448,"1.00000","1.00000","1.00000","",""
"GO:0019919","peptidyl-arginine methylation, to asymme...",8,0,0.06,2449,"1.00000","1.00000","1.00000","",""
"GO:0019932","second-messenger-mediated signaling",110,0,0.89,2450,"1.00000","1.00000","1.00000","",""
"GO:0019933","cAMP-mediated signaling",39,0,0.32,2451,"1.00000","1.00000","1.00000","",""
"GO:0019934","cGMP-mediated signaling",13,0,0.11,2452,"1.00000","1.00000","1.00000","",""
"GO:0019935","cyclic-nucleotide-mediated signaling",62,0,0.5,2453,"1.00000","1.00000","1.00000","",""
"GO:0019941","modification-dependent protein catabolic...",297,0,2.4,2454,"1.00000","1.00000","1.00000","",""
"GO:0019985","translesion synthesis",11,0,0.09,2455,"1.00000","1.00000","1.00000","",""
"GO:0021545","cranial nerve development",3,0,0.02,2456,"1.00000","1.00000","1.00000","",""
"GO:0021551","central nervous system morphogenesis",19,0,0.15,2457,"1.00000","1.00000","1.00000","",""
"GO:0021553","olfactory nerve development",3,0,0.02,2458,"1.00000","1.00000","1.00000","",""
"GO:0021556","central nervous system formation",7,0,0.06,2459,"1.00000","1.00000","1.00000","",""
"GO:0021675","nerve development",10,0,0.08,2460,"1.00000","1.00000","1.00000","",""
"GO:0021682","nerve maturation",3,0,0.02,2461,"1.00000","1.00000","1.00000","",""
"GO:0021781","glial cell fate commitment",8,0,0.06,2462,"1.00000","1.00000","1.00000","",""
"GO:0021782","glial cell development",50,0,0.4,2463,"1.00000","1.00000","1.00000","",""
"GO:0021952","central nervous system projection neuron...",6,0,0.05,2464,"1.00000","1.00000","1.00000","",""
"GO:0021953","central nervous system neuron differenti...",12,0,0.1,2465,"1.00000","1.00000","1.00000","",""
"GO:0021954","central nervous system neuron developmen...",12,0,0.1,2466,"1.00000","1.00000","1.00000","",""
"GO:0021955","central nervous system neuron axonogenes...",8,0,0.06,2467,"1.00000","1.00000","1.00000","",""
"GO:0022400","regulation of rhodopsin mediated signali...",30,0,0.24,2468,"1.00000","1.00000","1.00000","",""
"GO:0022401","negative adaptation of signaling pathway",3,0,0.02,2469,"1.00000","1.00000","1.00000","",""
"GO:0022406","membrane docking",39,0,0.32,2470,"1.00000","1.00000","1.00000","",""
"GO:0022407","regulation of cell-cell adhesion",49,0,0.4,2471,"1.00000","1.00000","1.00000","",""
"GO:0022408","negative regulation of cell-cell adhesio...",28,0,0.23,2472,"1.00000","1.00000","1.00000","",""
"GO:0022409","positive regulation of cell-cell adhesio...",16,0,0.13,2473,"1.00000","1.00000","1.00000","",""
"GO:0022410","circadian sleep/wake cycle process",64,0,0.52,2474,"1.00000","1.00000","1.00000","",""
"GO:0022416","chaeta development",145,0,1.17,2475,"1.00000","1.00000","1.00000","",""
"GO:0022606","establishment of proximal/distal cell po...",8,0,0.06,2476,"1.00000","1.00000","1.00000","",""
"GO:0022611","dormancy process",9,0,0.07,2477,"1.00000","1.00000","1.00000","",""
"GO:0022613","ribonucleoprotein complex biogenesis",388,0,3.13,2478,"1.00000","1.00000","1.00000","",""
"GO:0022616","DNA strand elongation",25,0,0.2,2479,"1.00000","1.00000","1.00000","",""
"GO:0022618","ribonucleoprotein complex assembly",173,0,1.4,2480,"1.00000","1.00000","1.00000","",""
"GO:0022898","regulation of transmembrane transporter ...",19,0,0.15,2481,"1.00000","1.00000","1.00000","",""
"GO:0022900","electron transport chain",107,0,0.86,2482,"1.00000","1.00000","1.00000","",""
"GO:0022904","respiratory electron transport chain",92,0,0.74,2483,"1.00000","1.00000","1.00000","",""
"GO:0023014","signal transduction by protein phosphory...",179,0,1.45,2484,"1.00000","1.00000","1.00000","",""
"GO:0023058","adaptation of signaling pathway",6,0,0.05,2485,"1.00000","1.00000","1.00000","",""
"GO:0023061","signal release",185,0,1.49,2486,"1.00000","1.00000","1.00000","",""
"GO:0030002","cellular anion homeostasis",4,0,0.03,2487,"1.00000","1.00000","1.00000","",""
"GO:0030004","cellular monovalent inorganic cation hom...",49,0,0.4,2488,"1.00000","1.00000","1.00000","",""
"GO:0030010","establishment of cell polarity",86,0,0.69,2489,"1.00000","1.00000","1.00000","",""
"GO:0030011","maintenance of cell polarity",28,0,0.23,2490,"1.00000","1.00000","1.00000","",""
"GO:0030032","lamellipodium assembly",31,0,0.25,2491,"1.00000","1.00000","1.00000","",""
"GO:0030037","actin filament reorganization involved i...",8,0,0.06,2492,"1.00000","1.00000","1.00000","",""
"GO:0030038","contractile actin filament bundle assemb...",14,0,0.11,2493,"1.00000","1.00000","1.00000","",""
"GO:0030041","actin filament polymerization",72,0,0.58,2494,"1.00000","1.00000","1.00000","",""
"GO:0030042","actin filament depolymerization",12,0,0.1,2495,"1.00000","1.00000","1.00000","",""
"GO:0030046","parallel actin filament bundle assembly",5,0,0.04,2496,"1.00000","1.00000","1.00000","",""
"GO:0030071","regulation of mitotic metaphase/anaphase...",34,0,0.27,2497,"1.00000","1.00000","1.00000","",""
"GO:0030072","peptide hormone secretion",17,0,0.14,2498,"1.00000","1.00000","1.00000","",""
"GO:0030073","insulin secretion",9,0,0.07,2499,"1.00000","1.00000","1.00000","",""
"GO:0030100","regulation of endocytosis",94,0,0.76,2500,"1.00000","1.00000","1.00000","",""
"GO:0030104","water homeostasis",9,0,0.07,2501,"1.00000","1.00000","1.00000","",""
"GO:0030148","sphingolipid biosynthetic process",25,0,0.2,2502,"1.00000","1.00000","1.00000","",""
"GO:0030150","protein import into mitochondrial matrix",17,0,0.14,2503,"1.00000","1.00000","1.00000","",""
"GO:0030155","regulation of cell adhesion",77,0,0.62,2504,"1.00000","1.00000","1.00000","",""
"GO:0030166","proteoglycan biosynthetic process",28,0,0.23,2505,"1.00000","1.00000","1.00000","",""
"GO:0030178","negative regulation of Wnt signaling pat...",56,0,0.45,2506,"1.00000","1.00000","1.00000","",""
"GO:0030201","heparan sulfate proteoglycan metabolic p...",22,0,0.18,2507,"1.00000","1.00000","1.00000","",""
"GO:0030202","heparin metabolic process",8,0,0.06,2508,"1.00000","1.00000","1.00000","",""
"GO:0030204","chondroitin sulfate metabolic process",12,0,0.1,2509,"1.00000","1.00000","1.00000","",""
"GO:0030206","chondroitin sulfate biosynthetic process",11,0,0.09,2510,"1.00000","1.00000","1.00000","",""
"GO:0030210","heparin biosynthetic process",5,0,0.04,2511,"1.00000","1.00000","1.00000","",""
"GO:0030237","female sex determination",15,0,0.12,2512,"1.00000","1.00000","1.00000","",""
"GO:0030238","male sex determination",5,0,0.04,2513,"1.00000","1.00000","1.00000","",""
"GO:0030239","myofibril assembly",97,0,0.78,2514,"1.00000","1.00000","1.00000","",""
"GO:0030240","skeletal muscle thin filament assembly",5,0,0.04,2515,"1.00000","1.00000","1.00000","",""
"GO:0030241","skeletal muscle myosin thick filament as...",5,0,0.04,2516,"1.00000","1.00000","1.00000","",""
"GO:0030242","autophagy of peroxisome",9,0,0.07,2517,"1.00000","1.00000","1.00000","",""
"GO:0030258","lipid modification",80,0,0.65,2518,"1.00000","1.00000","1.00000","",""
"GO:0030259","lipid glycosylation",6,0,0.05,2519,"1.00000","1.00000","1.00000","",""
"GO:0030261","chromosome condensation",89,0,0.72,2520,"1.00000","1.00000","1.00000","",""
"GO:0030301","cholesterol transport",20,0,0.16,2521,"1.00000","1.00000","1.00000","",""
"GO:0030307","positive regulation of cell growth",71,0,0.57,2522,"1.00000","1.00000","1.00000","",""
"GO:0030308","negative regulation of cell growth",17,0,0.14,2523,"1.00000","1.00000","1.00000","",""
"GO:0030317","flagellated sperm motility",42,0,0.34,2524,"1.00000","1.00000","1.00000","",""
"GO:0030322","stabilization of membrane potential",17,0,0.14,2525,"1.00000","1.00000","1.00000","",""
