"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0036228","protein localization to nuclear inner me...",4,0,0.03,3292,"1.00000","1.00000","1.00000","",""
"GO:0036230","granulocyte activation",4,0,0.03,3293,"1.00000","1.00000","1.00000","",""
"GO:0036257","multivesicular body organization",4,0,0.03,3294,"1.00000","1.00000","1.00000","",""
"GO:0036260","RNA capping",5,0,0.04,3295,"1.00000","1.00000","1.00000","",""
"GO:0036265","RNA (guanine-N7)-methylation",4,0,0.03,3296,"1.00000","1.00000","1.00000","",""
"GO:0036270","response to diuretic",14,0,0.11,3297,"1.00000","1.00000","1.00000","",""
"GO:0036292","DNA rewinding",3,0,0.02,3298,"1.00000","1.00000","1.00000","",""
"GO:0036293","response to decreased oxygen levels",99,0,0.81,3299,"1.00000","1.00000","1.00000","",""
"GO:0036294","cellular response to decreased oxygen le...",52,0,0.42,3300,"1.00000","1.00000","1.00000","",""
"GO:0036296","response to increased oxygen levels",13,0,0.11,3301,"1.00000","1.00000","1.00000","",""
"GO:0036297","interstrand cross-link repair",12,0,0.1,3302,"1.00000","1.00000","1.00000","",""
"GO:0036314","response to sterol",69,0,0.56,3303,"1.00000","1.00000","1.00000","",""
"GO:0036315","cellular response to sterol",29,0,0.24,3304,"1.00000","1.00000","1.00000","",""
"GO:0036335","intestinal stem cell homeostasis",43,0,0.35,3305,"1.00000","1.00000","1.00000","",""
"GO:0036367","light adaption",6,0,0.05,3306,"1.00000","1.00000","1.00000","",""
"GO:0036388","pre-replicative complex assembly",4,0,0.03,3307,"1.00000","1.00000","1.00000","",""
"GO:0036444","calcium import into the mitochondrion",4,0,0.03,3308,"1.00000","1.00000","1.00000","",""
"GO:0036445","neuronal stem cell division",69,0,0.56,3309,"1.00000","1.00000","1.00000","",""
"GO:0036465","synaptic vesicle recycling",84,0,0.68,3310,"1.00000","1.00000","1.00000","",""
"GO:0036466","synaptic vesicle recycling via endosome",3,0,0.02,3311,"1.00000","1.00000","1.00000","",""
"GO:0036473","cell death in response to oxidative stre...",12,0,0.1,3312,"1.00000","1.00000","1.00000","",""
"GO:0036474","cell death in response to hydrogen perox...",4,0,0.03,3313,"1.00000","1.00000","1.00000","",""
"GO:0036475","neuron death in response to oxidative st...",5,0,0.04,3314,"1.00000","1.00000","1.00000","",""
"GO:0036499","PERK-mediated unfolded protein response",3,0,0.02,3315,"1.00000","1.00000","1.00000","",""
"GO:0036503","ERAD pathway",32,0,0.26,3316,"1.00000","1.00000","1.00000","",""
"GO:0038001","paracrine signaling",7,0,0.06,3317,"1.00000","1.00000","1.00000","",""
"GO:0038004","epidermal growth factor receptor ligand ...",3,0,0.02,3318,"1.00000","1.00000","1.00000","",""
"GO:0038007","netrin-activated signaling pathway",8,0,0.07,3319,"1.00000","1.00000","1.00000","",""
"GO:0038034","signal transduction in absence of ligand",3,0,0.02,3320,"1.00000","1.00000","1.00000","",""
"GO:0038061","NIK/NF-kappaB signaling",6,0,0.05,3321,"1.00000","1.00000","1.00000","",""
"GO:0038066","p38MAPK cascade",5,0,0.04,3322,"1.00000","1.00000","1.00000","",""
"GO:0038083","peptidyl-tyrosine autophosphorylation",22,0,0.18,3323,"1.00000","1.00000","1.00000","",""
"GO:0038202","TORC1 signaling",65,0,0.53,3324,"1.00000","1.00000","1.00000","",""
"GO:0038203","TORC2 signaling",10,0,0.08,3325,"1.00000","1.00000","1.00000","",""
"GO:0040001","establishment of mitotic spindle localiz...",50,0,0.41,3326,"1.00000","1.00000","1.00000","",""
"GO:0040005","chitin-based cuticle attachment to epith...",4,0,0.03,3327,"1.00000","1.00000","1.00000","",""
"GO:0040009","regulation of growth rate",4,0,0.03,3328,"1.00000","1.00000","1.00000","",""
"GO:0040012","regulation of locomotion",103,0,0.84,3329,"1.00000","1.00000","1.00000","",""
"GO:0040013","negative regulation of locomotion",13,0,0.11,3330,"1.00000","1.00000","1.00000","",""
"GO:0040015","negative regulation of multicellular org...",16,0,0.13,3331,"1.00000","1.00000","1.00000","",""
"GO:0040016","embryonic cleavage",6,0,0.05,3332,"1.00000","1.00000","1.00000","",""
"GO:0040017","positive regulation of locomotion",43,0,0.35,3333,"1.00000","1.00000","1.00000","",""
"GO:0040018","positive regulation of multicellular org...",36,0,0.29,3334,"1.00000","1.00000","1.00000","",""
"GO:0040019","positive regulation of embryonic develop...",11,0,0.09,3335,"1.00000","1.00000","1.00000","",""
"GO:0040020","regulation of meiotic nuclear division",19,0,0.15,3336,"1.00000","1.00000","1.00000","",""
"GO:0040029","regulation of gene expression, epigeneti...",233,0,1.9,3337,"1.00000","1.00000","1.00000","",""
"GO:0040031","snRNA modification",6,0,0.05,3338,"1.00000","1.00000","1.00000","",""
"GO:0040034","regulation of development, heterochronic",24,0,0.2,3339,"1.00000","1.00000","1.00000","",""
"GO:0040036","regulation of fibroblast growth factor r...",12,0,0.1,3340,"1.00000","1.00000","1.00000","",""
"GO:0040037","negative regulation of fibroblast growth...",3,0,0.02,3341,"1.00000","1.00000","1.00000","",""
"GO:0040040","thermosensory behavior",23,0,0.19,3342,"1.00000","1.00000","1.00000","",""
"GO:0042023","DNA endoreduplication",36,0,0.29,3343,"1.00000","1.00000","1.00000","",""
"GO:0042026","protein refolding",12,0,0.1,3344,"1.00000","1.00000","1.00000","",""
"GO:0042051","compound eye photoreceptor development",188,0,1.53,3345,"1.00000","1.00000","1.00000","",""
"GO:0042052","rhabdomere development",61,0,0.5,3346,"1.00000","1.00000","1.00000","",""
"GO:0042053","regulation of dopamine metabolic process",4,0,0.03,3347,"1.00000","1.00000","1.00000","",""
"GO:0042062","long-term strengthening of neuromuscular...",4,0,0.03,3348,"1.00000","1.00000","1.00000","",""
"GO:0042063","gliogenesis",141,0,1.15,3349,"1.00000","1.00000","1.00000","",""
"GO:0042065","glial cell growth",13,0,0.11,3350,"1.00000","1.00000","1.00000","",""
"GO:0042066","perineurial glial growth",8,0,0.07,3351,"1.00000","1.00000","1.00000","",""
"GO:0042067","establishment of ommatidial planar polar...",104,0,0.85,3352,"1.00000","1.00000","1.00000","",""
"GO:0042069","regulation of catecholamine metabolic pr...",5,0,0.04,3353,"1.00000","1.00000","1.00000","",""
"GO:0042073","intraciliary transport",24,0,0.2,3354,"1.00000","1.00000","1.00000","",""
"GO:0042074","cell migration involved in gastrulation",25,0,0.2,3355,"1.00000","1.00000","1.00000","",""
"GO:0042078","germ-line stem cell division",71,0,0.58,3356,"1.00000","1.00000","1.00000","",""
"GO:0042119","neutrophil activation",4,0,0.03,3357,"1.00000","1.00000","1.00000","",""
"GO:0042133","neurotransmitter metabolic process",38,0,0.31,3358,"1.00000","1.00000","1.00000","",""
"GO:0042135","neurotransmitter catabolic process",8,0,0.07,3359,"1.00000","1.00000","1.00000","",""
"GO:0042136","neurotransmitter biosynthetic process",27,0,0.22,3360,"1.00000","1.00000","1.00000","",""
"GO:0042144","vacuole fusion, non-autophagic",4,0,0.03,3361,"1.00000","1.00000","1.00000","",""
"GO:0042147","retrograde transport, endosome to Golgi",48,0,0.39,3362,"1.00000","1.00000","1.00000","",""
"GO:0042148","strand invasion",7,0,0.06,3363,"1.00000","1.00000","1.00000","",""
"GO:0042157","lipoprotein metabolic process",76,0,0.62,3364,"1.00000","1.00000","1.00000","",""
"GO:0042158","lipoprotein biosynthetic process",70,0,0.57,3365,"1.00000","1.00000","1.00000","",""
"GO:0042159","lipoprotein catabolic process",6,0,0.05,3366,"1.00000","1.00000","1.00000","",""
"GO:0042168","heme metabolic process",19,0,0.15,3367,"1.00000","1.00000","1.00000","",""
"GO:0042176","regulation of protein catabolic process",86,0,0.7,3368,"1.00000","1.00000","1.00000","",""
"GO:0042177","negative regulation of protein catabolic...",15,0,0.12,3369,"1.00000","1.00000","1.00000","",""
"GO:0042180","cellular ketone metabolic process",80,0,0.65,3370,"1.00000","1.00000","1.00000","",""
"GO:0042181","ketone biosynthetic process",41,0,0.33,3371,"1.00000","1.00000","1.00000","",""
"GO:0042219","cellular modified amino acid catabolic p...",7,0,0.06,3372,"1.00000","1.00000","1.00000","",""
"GO:0042220","response to cocaine",26,0,0.21,3373,"1.00000","1.00000","1.00000","",""
"GO:0042246","tissue regeneration",16,0,0.13,3374,"1.00000","1.00000","1.00000","",""
"GO:0042247","establishment of planar polarity of foll...",6,0,0.05,3375,"1.00000","1.00000","1.00000","",""
"GO:0042249","establishment of planar polarity of embr...",5,0,0.04,3376,"1.00000","1.00000","1.00000","",""
"GO:0042254","ribosome biogenesis",287,0,2.34,3377,"1.00000","1.00000","1.00000","",""
"GO:0042255","ribosome assembly",60,0,0.49,3378,"1.00000","1.00000","1.00000","",""
"GO:0042273","ribosomal large subunit biogenesis",88,0,0.72,3379,"1.00000","1.00000","1.00000","",""
"GO:0042274","ribosomal small subunit biogenesis",97,0,0.79,3380,"1.00000","1.00000","1.00000","",""
"GO:0042276","error-prone translesion synthesis",3,0,0.02,3381,"1.00000","1.00000","1.00000","",""
"GO:0042278","purine nucleoside metabolic process",32,0,0.26,3382,"1.00000","1.00000","1.00000","",""
"GO:0042306","regulation of protein import into nucleu...",21,0,0.17,3383,"1.00000","1.00000","1.00000","",""
"GO:0042307","positive regulation of protein import in...",7,0,0.06,3384,"1.00000","1.00000","1.00000","",""
"GO:0042308","negative regulation of protein import in...",9,0,0.07,3385,"1.00000","1.00000","1.00000","",""
"GO:0042321","negative regulation of circadian sleep/w...",10,0,0.08,3386,"1.00000","1.00000","1.00000","",""
"GO:0042326","negative regulation of phosphorylation",110,0,0.9,3387,"1.00000","1.00000","1.00000","",""
"GO:0042332","gravitaxis",40,0,0.33,3388,"1.00000","1.00000","1.00000","",""
"GO:0042337","cuticle development involved in chitin-b...",37,0,0.3,3389,"1.00000","1.00000","1.00000","",""
"GO:0042350","GDP-L-fucose biosynthetic process",3,0,0.02,3390,"1.00000","1.00000","1.00000","",""
"GO:0042364","water-soluble vitamin biosynthetic proce...",4,0,0.03,3391,"1.00000","1.00000","1.00000","",""
"GO:0042386","hemocyte differentiation",76,0,0.62,3392,"1.00000","1.00000","1.00000","",""
"GO:0042387","plasmatocyte differentiation",29,0,0.24,3393,"1.00000","1.00000","1.00000","",""
"GO:0042391","regulation of membrane potential",113,0,0.92,3394,"1.00000","1.00000","1.00000","",""
"GO:0042398","cellular modified amino acid biosyntheti...",9,0,0.07,3395,"1.00000","1.00000","1.00000","",""
"GO:0042401","cellular biogenic amine biosynthetic pro...",21,0,0.17,3396,"1.00000","1.00000","1.00000","",""
"GO:0042402","cellular biogenic amine catabolic proces...",9,0,0.07,3397,"1.00000","1.00000","1.00000","",""
"GO:0042407","cristae formation",3,0,0.02,3398,"1.00000","1.00000","1.00000","",""
"GO:0042415","norepinephrine metabolic process",9,0,0.07,3399,"1.00000","1.00000","1.00000","",""
"GO:0042416","dopamine biosynthetic process",3,0,0.02,3400,"1.00000","1.00000","1.00000","",""
"GO:0042417","dopamine metabolic process",22,0,0.18,3401,"1.00000","1.00000","1.00000","",""
"GO:0042420","dopamine catabolic process",9,0,0.07,3402,"1.00000","1.00000","1.00000","",""
"GO:0042421","norepinephrine biosynthetic process",8,0,0.07,3403,"1.00000","1.00000","1.00000","",""
"GO:0042423","catecholamine biosynthetic process",11,0,0.09,3404,"1.00000","1.00000","1.00000","",""
"GO:0042424","catecholamine catabolic process",9,0,0.07,3405,"1.00000","1.00000","1.00000","",""
"GO:0042426","choline catabolic process",3,0,0.02,3406,"1.00000","1.00000","1.00000","",""
"GO:0042427","serotonin biosynthetic process",4,0,0.03,3407,"1.00000","1.00000","1.00000","",""
"GO:0042428","serotonin metabolic process",6,0,0.05,3408,"1.00000","1.00000","1.00000","",""
"GO:0042430","indole-containing compound metabolic pro...",15,0,0.12,3409,"1.00000","1.00000","1.00000","",""
"GO:0042435","indole-containing compound biosynthetic ...",4,0,0.03,3410,"1.00000","1.00000","1.00000","",""
"GO:0042436","indole-containing compound catabolic pro...",6,0,0.05,3411,"1.00000","1.00000","1.00000","",""
"GO:0042438","melanin biosynthetic process",15,0,0.12,3412,"1.00000","1.00000","1.00000","",""
"GO:0042439","ethanolamine-containing compound metabol...",9,0,0.07,3413,"1.00000","1.00000","1.00000","",""
"GO:0042445","hormone metabolic process",87,0,0.71,3414,"1.00000","1.00000","1.00000","",""
"GO:0042446","hormone biosynthetic process",49,0,0.4,3415,"1.00000","1.00000","1.00000","",""
"GO:0042447","hormone catabolic process",8,0,0.07,3416,"1.00000","1.00000","1.00000","",""
"GO:0042451","purine nucleoside biosynthetic process",10,0,0.08,3417,"1.00000","1.00000","1.00000","",""
"GO:0042454","ribonucleoside catabolic process",6,0,0.05,3418,"1.00000","1.00000","1.00000","",""
"GO:0042455","ribonucleoside biosynthetic process",22,0,0.18,3419,"1.00000","1.00000","1.00000","",""
"GO:0042461","photoreceptor cell development",231,0,1.88,3420,"1.00000","1.00000","1.00000","",""
"GO:0042462","eye photoreceptor cell development",196,0,1.6,3421,"1.00000","1.00000","1.00000","",""
"GO:0042478","regulation of eye photoreceptor cell dev...",50,0,0.41,3422,"1.00000","1.00000","1.00000","",""
"GO:0042480","negative regulation of eye photoreceptor...",7,0,0.06,3423,"1.00000","1.00000","1.00000","",""
"GO:0042537","benzene-containing compound metabolic pr...",6,0,0.05,3424,"1.00000","1.00000","1.00000","",""
"GO:0042542","response to hydrogen peroxide",12,0,0.1,3425,"1.00000","1.00000","1.00000","",""
"GO:0042546","cell wall biogenesis",4,0,0.03,3426,"1.00000","1.00000","1.00000","",""
"GO:0042552","myelination",3,0,0.02,3427,"1.00000","1.00000","1.00000","",""
"GO:0042558","pteridine-containing compound metabolic ...",18,0,0.15,3428,"1.00000","1.00000","1.00000","",""
"GO:0042559","pteridine-containing compound biosynthet...",10,0,0.08,3429,"1.00000","1.00000","1.00000","",""
"GO:0042593","glucose homeostasis",50,0,0.41,3430,"1.00000","1.00000","1.00000","",""
"GO:0042594","response to starvation",178,0,1.45,3431,"1.00000","1.00000","1.00000","",""
"GO:0042595","behavioral response to starvation",18,0,0.15,3432,"1.00000","1.00000","1.00000","",""
"GO:0042631","cellular response to water deprivation",4,0,0.03,3433,"1.00000","1.00000","1.00000","",""
"GO:0042632","cholesterol homeostasis",19,0,0.15,3434,"1.00000","1.00000","1.00000","",""
"GO:0042659","regulation of cell fate specification",52,0,0.42,3435,"1.00000","1.00000","1.00000","",""
"GO:0042675","compound eye cone cell differentiation",37,0,0.3,3436,"1.00000","1.00000","1.00000","",""
"GO:0042676","compound eye cone cell fate commitment",18,0,0.15,3437,"1.00000","1.00000","1.00000","",""
"GO:0042679","compound eye cone cell fate specificatio...",6,0,0.05,3438,"1.00000","1.00000","1.00000","",""
"GO:0042682","regulation of compound eye cone cell fat...",6,0,0.05,3439,"1.00000","1.00000","1.00000","",""
"GO:0042683","negative regulation of compound eye cone...",5,0,0.04,3440,"1.00000","1.00000","1.00000","",""
"GO:0042684","cardioblast cell fate commitment",18,0,0.15,3441,"1.00000","1.00000","1.00000","",""
"GO:0042685","cardioblast cell fate specification",12,0,0.1,3442,"1.00000","1.00000","1.00000","",""
"GO:0042686","regulation of cardioblast cell fate spec...",12,0,0.1,3443,"1.00000","1.00000","1.00000","",""
"GO:0042688","crystal cell differentiation",19,0,0.15,3444,"1.00000","1.00000","1.00000","",""
"GO:0042689","regulation of crystal cell differentiati...",17,0,0.14,3445,"1.00000","1.00000","1.00000","",""
"GO:0042690","negative regulation of crystal cell diff...",4,0,0.03,3446,"1.00000","1.00000","1.00000","",""
"GO:0042691","positive regulation of crystal cell diff...",11,0,0.09,3447,"1.00000","1.00000","1.00000","",""
"GO:0042693","muscle cell fate commitment",26,0,0.21,3448,"1.00000","1.00000","1.00000","",""
"GO:0042694","muscle cell fate specification",13,0,0.11,3449,"1.00000","1.00000","1.00000","",""
"GO:0042706","eye photoreceptor cell fate commitment",83,0,0.68,3450,"1.00000","1.00000","1.00000","",""
"GO:0042714","dosage compensation complex assembly",8,0,0.07,3451,"1.00000","1.00000","1.00000","",""
"GO:0042726","flavin-containing compound metabolic pro...",3,0,0.02,3452,"1.00000","1.00000","1.00000","",""
"GO:0042727","flavin-containing compound biosynthetic ...",3,0,0.02,3453,"1.00000","1.00000","1.00000","",""
"GO:0042743","hydrogen peroxide metabolic process",12,0,0.1,3454,"1.00000","1.00000","1.00000","",""
"GO:0042744","hydrogen peroxide catabolic process",10,0,0.08,3455,"1.00000","1.00000","1.00000","",""
"GO:0042746","circadian sleep/wake cycle, wakefulness",7,0,0.06,3456,"1.00000","1.00000","1.00000","",""
"GO:0042754","negative regulation of circadian rhythm",10,0,0.08,3457,"1.00000","1.00000","1.00000","",""
"GO:0042759","long-chain fatty acid biosynthetic proce...",5,0,0.04,3458,"1.00000","1.00000","1.00000","",""
"GO:0042760","very long-chain fatty acid catabolic pro...",4,0,0.03,3459,"1.00000","1.00000","1.00000","",""
"GO:0042761","very long-chain fatty acid biosynthetic ...",13,0,0.11,3460,"1.00000","1.00000","1.00000","",""
"GO:0042766","nucleosome mobilization",14,0,0.11,3461,"1.00000","1.00000","1.00000","",""
"GO:0042770","signal transduction in response to DNA d...",9,0,0.07,3462,"1.00000","1.00000","1.00000","",""
"GO:0042771","intrinsic apoptotic signaling pathway in...",9,0,0.07,3463,"1.00000","1.00000","1.00000","",""
"GO:0042773","ATP synthesis coupled electron transport",100,0,0.81,3464,"1.00000","1.00000","1.00000","",""
"GO:0042775","mitochondrial ATP synthesis coupled elec...",91,0,0.74,3465,"1.00000","1.00000","1.00000","",""
"GO:0042776","mitochondrial ATP synthesis coupled prot...",9,0,0.07,3466,"1.00000","1.00000","1.00000","",""
"GO:0042780","tRNA 3'-end processing",4,0,0.03,3467,"1.00000","1.00000","1.00000","",""
"GO:0042789","mRNA transcription by RNA polymerase II",6,0,0.05,3468,"1.00000","1.00000","1.00000","",""
"GO:0042790","nucleolar large rRNA transcription by RN...",10,0,0.08,3469,"1.00000","1.00000","1.00000","",""
